country,year,eu,emu,elect,gov_right1,gov_cent1,gov_left1,gov_chan,gov_type,gov_party,vturn,fed,pres,realgdpgr,nomgdpgr,inflation,debt,deficit,unemp,country_iso2,frsi,dummy_deficit,dummy_debt,output_gap,gov_3,gov_3f,gov_type_f,elect_dummy,eu_cohort,eu_cohort_f,ifi_start,ifi,debt_lag,d_debt_yoy
Greece,2021,1,1,NA,86.59,0,0,0,1,1,57.8,0,0,8.65449964950736,10.1678111728876,1.22382564684061,223.630987145577,-6.92673856532806,14.7,GR,0.7471444,1,1,-5.800000000000002,0,Derecha,1,0,6,1981: Grecia,2016,1,239.144142127677,-15.51315498209999
Greece,2022,1,1,NA,86.96,0,0,0,1,1,57.8,0,0,5.74364264544546,12.6125696601808,9.64526111793612,192.469096126035,-2.45556741215721,12.5,GR,0.7476822,0,1,-0.6000000000000001,0,Derecha,1,0,6,1981: Grecia,2016,1,223.630987145577,-31.161891019541997
Greece,2023,1,1,2023-06-25T00:00:00Z,81.75,0,0,2,1,1,53.7,0,0,2.33214150589437,8.3436851408343,3.464801470405077,180.671403558397,-1.31529341656121,11.1,GR,0.7471444,0,1,1,0,Derecha,1,1,6,1981: Grecia,2016,1,192.469096126035,-11.797692567637995
Croatia,2000,0,0,2000-01-03T00:00:00Z,37.5,12.5,45.83,0,2,3,72.9,0,1,3.170028818443797,7.623318385650222,4.367469879518055,35.4,-8.8,15.6,HR,-1.082574,1,0,NA,2,Izquierda,2,1,1,2013: Croacia,2013,0,NA,NA
Croatia,2001,0,0,NA,36.87,12.5,46.92,1,2,3,72.9,0,1,3.072625698324032,7.5,4.329004329004334,36.6,-4.6,16,HR,-1.082574,1,0,-2.900000000000001,2,Izquierda,2,0,1,2013: Croacia,2013,0,35.4,1.2000000000000028
Croatia,2002,0,0,NA,30.42,14.27,55.31,1,3,3,72.9,0,1,5.691056910569102,9.689922480620154,2.489626556016617,36.5,-4.6,15,HR,-1.082574,1,0,-0.8,2,Izquierda,3,0,1,2013: Croacia,2013,0,36.6,-0.10000000000000142
Croatia,2003,0,0,2003-11-23T00:00:00Z,20.48,18.39,60.96,2,5,3,62.1,0,1,5.641025641025649,10.24734982332154,2.429149797570858,37.8,-4.6,14.2,HR,-1.082574,1,0,0.7000000000000002,2,Izquierda,5,1,1,2013: Croacia,2013,0,36.5,1.2999999999999972
Croatia,2004,0,0,NA,6.67,86.67,0,0,5,1,62.1,0,1,4.126213592233043,7.692307692307708,2.108036890645579,40,-5.7,13.7,HR,-1.082574,1,0,1.4,1,Centro,5,0,1,2013: Croacia,2013,0,37.8,2.200000000000003
Croatia,2005,0,0,NA,6.67,86.67,0,0,5,1,62.1,0,1,4.428904428904403,7.738095238095227,2.967741935483886,40.9,-3,12.8,HR,-1.082574,0,0,2.2,1,Centro,5,0,1,2013: Croacia,2013,0,40,0.8999999999999986
Croatia,2006,0,0,NA,0.73,92.6,0,1,4,1,62.1,0,1,4.910714285714306,9.116022099447505,3.383458646616532,38.4,-1.9,11.3,HR,-1.082574,0,0,4.2,1,Centro,4,0,1,2013: Croacia,2013,0,40.9,-2.5
Croatia,2007,0,0,2007-11-25T00:00:00Z,0,93.33,0,0,4,1,59.5,0,1,5.106382978723431,9.620253164556942,2.666666666666657,37.1,-2.1,9.9,HR,-1.082574,0,0,6.800000000000002,1,Centro,4,1,1,2013: Croacia,2013,0,38.4,-1.2999999999999972
Croatia,2008,0,0,NA,5.39,86.5,0,1,2,1,59.5,0,1,2.02429149797571,7.621247113163989,5.785123966942152,38.9,-2.3,8.6,HR,-1.082574,0,0,6.9,1,Centro,2,0,1,2013: Croacia,2013,0,37.1,1.7999999999999972
Croatia,2009,0,0,NA,5.28,78.87,0,1,2,1,59.5,0,1,-6.746031746031761,-4.07725321888411,2.232142857142861,47.9,-7,9.2,HR,-0.5074263,1,0,-0.7000000000000002,1,Centro,2,0,1,2013: Croacia,2013,0,38.9,9
Croatia,2010,0,0,NA,5.16,81.75,0,1,2,1,59.5,0,1,-1.489361702127667,-0.4474272930648908,0.9825327510916964,56.8,-6.6,11.7,HR,-0.5074263,1,0,-1.8,1,Centro,2,0,1,2013: Croacia,2013,0,47.9,8.899999999999999
Croatia,2011,0,0,2011-12-04T00:00:00Z,0.56,82.13,1.68,1,5,2,54.2,0,1,0,1.573033707865164,2.270270270270274,63.1,-7.6,13.7,HR,0.2583506,1,1,-1.9,1,Centro,5,1,1,2013: Croacia,2013,0,56.8,6.300000000000004
Croatia,2012,0,0,NA,22.73,0,68.18,0,2,4,54.2,0,1,-2.375809935205169,-0.8849557522124059,3.382663847780123,68.8,-5.5,16,HR,0.2583506,1,1,-4.100000000000001,2,Izquierda,2,0,1,2013: Croacia,2013,0,63.1,5.699999999999996
Croatia,2013,1,0,NA,23.27,0,67.42,0,2,4,54.2,0,1,0,0.6696428571428612,2.249488752556218,79.5,-5.5,17.3,HR,0.2583506,1,1,-4.7,2,Izquierda,2,0,1,2013: Croacia,2013,1,68.8,10.700000000000003
Croatia,2014,1,0,NA,23.809523809523807,0,64.0965427266797,0,2,4,54.2,0,1,-0.6637168141592724,-0.4434589800443263,0.2999999999999829,83.2,-5.1,17.3,HR,0.2583506,1,1,-5.600000000000001,2,Izquierda,2,0,1,2013: Croacia,2013,1,79.5,3.700000000000003
Croatia,2015,1,0,2015-11-08T00:00:00Z,20.521852576647092,0,61.904761904761905,1,2,4,60.8,0,1,2.449888641425375,2.449888641425375,-0.2991026919242188,82.8,-3.5,16.2,HR,-0.3167967,1,1,-4.2,2,Izquierda,2,1,1,2013: Croacia,2013,1,83.2,-0.4000000000000057
Croatia,2016,1,0,2016-09-11T00:00:00Z,21.04,52.11,3.55,2,5,2,52.6,0,1,3.478260869565219,3.478260869565219,-0.5999999999999943,79.3,-1,13.1,HR,-0.3167967,0,1,-2,1,Centro,5,1,1,2013: Croacia,2013,1,82.8,-3.5
Croatia,2017,1,0,NA,10.98,77.42,0,1,5,1,52.6,0,1,3.151260504201673,4.411764705882362,1.307847082494959,76.2,0.5,11.2,HR,-0.3167967,0,1,0.3,1,Centro,5,0,1,2013: Croacia,2013,1,79.3,-3.0999999999999943
Croatia,2018,1,0,NA,4.761904761904762,85.71428571428571,0,0,5,1,52.6,0,1,2.85132382892057,5.030181086519121,1.489572989076464,72.8,0,8.5,HR,-0.3167967,0,1,1.7,1,Centro,5,0,1,2013: Croacia,2013,1,76.2,-3.4000000000000057
Croatia,2019,1,0,NA,4.761904761904762,85.71428571428571,0,0,5,1,52.6,0,1,3.168316831683171,5.172413793103473,0.782778864970652,70.9,0.2,6.6,HR,1.110481,0,1,2.5,1,Centro,5,0,1,2013: Croacia,2013,1,72.8,-1.8999999999999915
Croatia,2020,1,0,2020-07-05T00:00:00Z,5.113192818110851,87.11943793911007,0,1,5,1,46.9,0,1,-8.253358925143957,-7.65027322404373,0.09708737864077932,86.5,-7.2,7.4,HR,1.110481,1,1,-7.800000000000002,1,Centro,5,1,1,2013: Croacia,2013,1,70.9,15.599999999999994
Croatia,2021,1,0,NA,5.56,88.89,0,0,5,1,46.9,0,1,12.55230125523012,14.99013806706114,2.618816682832218,78.2,-2.6,7.5,HR,1.110481,0,1,0.6000000000000001,1,Centro,5,0,1,2013: Croacia,2013,1,86.5,-8.299999999999997
Croatia,2022,1,0,NA,5.57,84.34,0,0,5,1,46.9,0,1,7.24907063197027,15.95197255574617,10.68052930056712,68.5,0.1,6.800000000000002,HR,1.110742,0,1,4.100000000000001,1,Centro,5,0,1,2013: Croacia,2013,1,78.2,-9.700000000000003
Croatia,2023,1,1,NA,5.56,88.72,0,0,5,1,46.9,0,1,3.46620450606585,15.38461538461537,8.368915456874475,61.8,-0.9,6.1,HR,1.110481,0,1,3.3,1,Centro,5,0,1,2013: Croacia,2013,1,68.5,-6.700000000000003
Hungary,2000,0,0,NA,77.78,0,22.22,0,3,2,56.3,0,0,4.409376,14.4290219294062,9.80360785079527,61.9835579298833,-3.03768486009789,6.2,HU,-1.082574,1,1,0.6000000000000001,0,Derecha,3,0,3,2004: ampliación Este,2008,0,NA,NA
Hungary,2001,0,0,NA,77.78,0,22.22,0,3,2,56.3,0,0,4.062024,15.5375621116511,9.11680911680911,60.1376288543077,-3.99567976403368,5.5,HU,-1.082574,1,1,0.8,0,Derecha,3,0,3,2004: ampliación Este,2008,0,61.9835579298833,-1.8459290755755973
Hungary,2002,0,0,2002-04-21T00:00:00Z,47.11,0,52.89,1,2,3,70.5,0,0,4.730064,13.1571388837003,5.26544821583986,60.9197324711944,-8.79413023237306,5.600000000000001,HU,-1.082574,1,1,1.3,2,Izquierda,2,1,3,2004: ampliación Este,2008,0,60.1376288543077,0.782103616886701
Hungary,2003,0,0,NA,24.68,0,75.32,0,2,4,70.5,0,0,3.93878,9.56271737976854,4.66101694915255,61.8911252008434,-7.19105073774153,5.7,HU,-1.082574,1,1,1.1,2,Izquierda,2,0,3,2004: ampliación Este,2008,0,60.9197324711944,0.971392729648997
Hungary,2004,1,0,NA,23.19,0,76.81,1,2,4,70.5,0,0,4.963124,10.3611201398225,6.74434679569466,65.2823377548845,-6.59728409718238,5.9,HU,-1.082574,1,1,1.8,2,Izquierda,2,0,3,2004: ampliación Este,2008,0,61.8911252008434,3.391212554041097
Hungary,2005,1,0,NA,22.22,0,77.78,0,2,4,70.5,0,0,4.300283,7.03577056845384,3.56151711378355,68.0169378315466,-7.78660550887102,7,HU,-1.082574,1,1,2.3,2,Izquierda,2,0,3,2004: ampliación Este,2008,0,65.2823377548845,2.7346000766621046
Hungary,2006,1,0,2006-04-23T00:00:00Z,22.7,0,77.3,1,2,4,64.8,0,0,3.933931,7.75069444232165,3.93032603841001,71.4858048588129,-9.2687021093581,7.300000000000002,HU,-1.082574,1,1,3.2,2,Izquierda,2,1,3,2004: ampliación Este,2008,0,68.0169378315466,3.468867027266299
Hungary,2007,1,0,NA,21.53,0,78.47,0,2,4,67.8,0,0,0.332356,5.79028021150772,7.95874516544907,72.5813825885462,-5.08530462461745,7.2,HU,-1.082574,1,1,1.2,2,Izquierda,2,0,3,2004: ampliación Este,2008,0,71.4858048588129,1.0955777297333071
Hungary,2008,1,0,NA,6.96,0,93.04,1,4,4,67.8,0,0,0.993437,5.84110349767965,6.04251253881061,76.4585190518819,-3.78489643647684,7.6,HU,-1.082574,1,1,0.7000000000000002,2,Izquierda,4,0,3,2004: ampliación Este,2008,1,72.5813825885462,3.877136463335688
Hungary,2009,1,0,NA,0,0,100,1,4,5,67.8,0,0,-6.74017,-2.81050081942294,4.2117117117117,85.8145671344049,-4.75927731054338,9.7,HU,-1.082574,1,1,-6.4,2,Izquierda,4,0,3,2004: ampliación Este,2008,1,76.4585190518819,9.356048082523003
Hungary,2010,1,0,2010-04-25T00:00:00Z,41.62,0,40.55,1,1,3,64.4,0,0,1.067951,3.62619106990381,4.85555795691953,86.8218161337133,-4.43619637800253,10.8,HU,-1.082574,1,1,-5.4,0,Derecha,1,1,3,2004: ampliación Este,2008,1,85.8145671344049,1.007248999308402
Hungary,2011,1,0,NA,69.84,0,0,0,1,1,64.4,0,0,1.916708,3.88111263070925,3.92992098935076,95.8288741975486,-5.21983170895142,10.7,HU,-1.082574,1,1,-3.7,0,Derecha,1,0,3,2004: ampliación Este,2008,1,86.8218161337133,9.007058063835302
Hungary,2012,1,0,NA,74.69,0,0,0,1,1,64.4,0,0,-1.33949,1.49910143412545,5.65214517088648,99.1142595161628,-2.33058716403323,10.7,HU,-1.082574,0,1,-5,0,Derecha,1,0,3,2004: ampliación Este,2008,1,95.8288741975486,3.2853853186142032
Hungary,2013,1,0,NA,80.3,0,0,0,1,1,64.4,0,0,2.03217,4.92458762594102,1.73319984983108,98.0481551407122,-2.5982156086686,9.8,HU,-0.6801334,0,1,-3.8,0,Derecha,1,0,3,2004: ampliación Este,2008,1,99.1142595161628,-1.0661043754506068
Hungary,2014,1,0,2014-04-06T00:00:00Z,69.15,0,0,1,1,1,61.8,0,0,4.334355,8.18441764361897,-0.227566270988392,100.832677110785,-2.77297492260128,7.5,HU,0.4554974,0,1,-1.1,0,Derecha,1,1,3,2004: ampliación Este,2008,1,98.0481551407122,2.7845219700728023
Hungary,2015,1,0,NA,72.72727272727273,0,0,0,1,1,61.8,0,0,3.659814,6.5738572512617,-0.0616446800641037,98.9619307038165,-2.00287525237779,6.6,HU,0.5027475,0,1,0.5,0,Derecha,1,0,3,2004: ampliación Este,2008,1,100.832677110785,-1.8707464069684931
Hungary,2016,1,0,NA,72.73,0,0,0,1,1,61.8,0,0,2.438643,3.79344374428233,0.394769306686411,98.6149602490996,-1.79164770363596,5,HU,0.5027475,0,1,1,0,Derecha,1,0,3,2004: ampliación Este,2008,1,98.9619307038165,-0.3469704547169101
Hungary,2017,1,0,NA,75.53,0,0,0,1,1,61.8,0,0,4.124185,8.32798200875405,2.34824281150156,93.2153146808862,-2.45493248678579,4,HU,0.5027475,0,1,2.2,0,Derecha,1,0,3,2004: ampliación Este,2008,1,98.6149602490996,-5.399645568213401
Hungary,2018,1,0,2018-04-08T00:00:00Z,76.92307692307693,0,0,1,1,1,69.7,0,0,5.606137,10.7231610063156,2.85024792594639,86.674082444444,-2.04647019202651,3.6,HU,0.61028230000000006,0,1,3.900000000000001,0,Derecha,1,1,3,2004: ampliación Este,2008,1,93.2153146808862,-6.541232236442198
Hungary,2019,1,0,NA,80.82,0,0,0,1,1,69.7,0,0,5.077186,10.0714368632732,3.33858635382014,83.6448584094749,-2.02429403316978,3.3,HU,0.61028230000000006,0,1,4.7,0,Derecha,1,0,3,2004: ampliación Este,2008,1,86.674082444444,-3.02922403496909
Hungary,2020,1,0,NA,84.89461358313818,0,0,0,1,1,69.7,0,0,-4.33873,1.80905512533683,3.32674385766731,96.5948800033175,-7.48686161952176,4.100000000000001,HU,0.61028230000000006,1,1,-2.900000000000001,0,Derecha,1,0,3,2004: ampliación Este,2008,1,83.6448584094749,12.950021593842592
Hungary,2021,1,0,NA,85.71,0,0,0,1,1,69.7,0,0,7.121143,13.8281682468321,5.11096534382858,88.3829821149765,-7.10735567980594,4.100000000000001,HU,0.61028230000000006,1,1,0.9,0,Derecha,1,0,3,2004: ampliación Este,2008,1,96.5948800033175,-8.211897888341
Hungary,2022,1,0,2022-04-03T00:00:00Z,71.5,0,0,1,1,1,69.6,0,0,4.260908,19.0950639402933,14.6081439492434,77.4477301114712,-6.19574713323968,3.6,HU,0.610999,1,1,2.3,0,Derecha,1,1,3,2004: ampliación Este,2008,1,88.3829821149765,-10.935252003505298
Hungary,2023,1,0,NA,58.44,0,0,0,1,1,69.6,0,0,-0.94622,13.4827814224028,17.12496596787365,82.3919622403972,-6.70575593419838,4.100000000000001,HU,0.61028230000000006,1,1,-0.5,0,Derecha,1,0,3,2004: ampliación Este,2008,1,77.4477301114712,4.944232128926004
Ireland,2000,1,1,NA,100,0,0,0,5,1,65.9,0,1,8.4541394043603,17.1002917826074,5.577632699403908,38.681051704501,4.84766980946034,4.5,IE,-1.071168,0,0,5.5,0,Derecha,5,0,7,1973: RU/Dinamarca/Irlanda,2012,0,NA,NA
Ireland,2001,1,1,NA,100,0,0,0,5,1,65.9,0,1,5.56440156943353,12.3605735096064,4.852802796074726,35.5067534907479,0.959225840038657,4.2,IE,-1.071168,0,0,3.3,0,Derecha,5,0,7,1973: RU/Dinamarca/Irlanda,2012,0,38.681051704501,-3.1742982137531044
Ireland,2002,1,1,2002-05-17T00:00:00Z,100,0,0,1,2,1,62.7,0,1,5.57043573386323,11.3354385216814,4.628205128205166,34.2003019325166,-0.519571819686103,4.7,IE,-1.071168,0,0,2.4,0,Derecha,2,1,7,1973: RU/Dinamarca/Irlanda,2012,0,35.5067534907479,-1.306451558231295
Ireland,2003,1,1,NA,100,0,0,0,2,1,62.7,0,1,4.32405235114996,6.83897218992881,3.492219090797654,32.9474825376323,0.346884459263747,4.800000000000001,IE,-1.071168,0,0,-0.3,0,Derecha,2,0,7,1973: RU/Dinamarca/Irlanda,2012,0,34.2003019325166,-1.2528193948843054
Ireland,2004,1,1,NA,100,0,0,0,2,1,62.7,0,1,6.45093954199773,7.70790448165596,2.178546057305262,31.4143090964269,1.29680753401934,4.7,IE,-0.9750389,0,0,1,0,Derecha,2,0,7,1973: RU/Dinamarca/Irlanda,2012,0,32.9474825376323,-1.5331734412053954
Ireland,2005,1,1,NA,100,0,0,0,2,1,62.7,0,1,6.13391898999956,8.83133471021895,2.456546929316314,31.3385064577217,1.57096948999718,4.600000000000001,IE,-0.9750389,0,0,1.6,0,Derecha,2,0,7,1973: RU/Dinamarca/Irlanda,2012,0,31.4143090964269,-0.07580263870520199
Ireland,2006,1,1,NA,100,0,0,0,2,1,62.7,0,1,5.12139750266324,8.73568743032503,3.935761140013576,27.6298898262568,2.77235061551805,4.800000000000001,IE,-0.9750389,0,0,2.1,0,Derecha,2,0,7,1973: RU/Dinamarca/Irlanda,2012,0,31.3385064577217,-3.708616631464899
Ireland,2007,1,1,2007-05-24T00:00:00Z,92.66,0,7.34,1,3,2,67,0,1,5.1960639286101,6.47163409393383,4.88574537540808,27.5318205466713,0.267786395977723,5,IE,-0.9750389,0,0,4.100000000000001,0,Derecha,3,1,7,1973: RU/Dinamarca/Irlanda,2012,0,27.6298898262568,-0.09806927958549849
Ireland,2008,1,1,NA,86.67,0,13.33,1,3,2,67,0,1,-4.33113924768944,-5.07685244021241,4.035688349413823,47.4166462103974,-7.03774990223794,6.800000000000002,IE,-0.9750389,1,0,-1.5,0,Derecha,3,0,7,1973: RU/Dinamarca/Irlanda,2012,0,27.5318205466713,19.8848256637261
Ireland,2009,1,1,NA,86.28,0,13.33,1,3,2,67,0,1,-5.93735788199076,-9.3308524527925,-4.447546868767466,67.4341204764861,-13.8635059726641,12.6,IE,-0.9750389,1,1,-5.9,0,Derecha,3,0,7,1973: RU/Dinamarca/Irlanda,2012,0,47.4166462103974,20.017474266088698
Ireland,2010,1,1,NA,80,0,13.33,0,2,2,67,0,1,0.757717459647722,-1.41071415213078,-0.9183886453767166,83.4808208076008,-32.1477158306612,14.6,IE,-0.9750389,1,1,-3.3,0,Derecha,2,0,7,1973: RU/Dinamarca/Irlanda,2012,0,67.4341204764861,16.046700331114693
Ireland,2011,1,1,2011-02-25T00:00:00Z,17.13,54.43,28.09,2,2,2,69.9,0,1,1.73594425152962,3.5528916619506,2.548978302085513,111.613231041647,-13.4656064685357,15.4,IE,-0.9750389,1,1,-1.4,1,Centro,2,1,7,1973: RU/Dinamarca/Irlanda,2012,0,83.4808208076008,28.132410234046205
Ireland,2012,1,1,NA,0,66.67,33.33,0,2,2,69.9,0,1,-0.741451675500272,2.08300630665867,1.694741166803593,129.799066735403,-8.40742778711317,15.5,IE,-0.9799269,1,1,-2.7,1,Centro,2,0,7,1973: RU/Dinamarca/Irlanda,2012,1,111.613231041647,18.18583569375599
Ireland,2013,1,1,NA,0,66.67,33.33,0,2,2,69.9,0,1,3.13539973794937,3.30291301207552,0.5150994849005123,131.875098495848,-6.28617562163726,13.8,IE,0.5239286,1,1,-2.5,1,Centro,2,0,7,1973: RU/Dinamarca/Irlanda,2012,1,129.799066735403,2.076031760445005
Ireland,2014,1,1,NA,0,66.67,33.33,0,2,2,69.9,0,1,8.94855887373785,9.44972064946924,0.1909163987138456,123.341162495802,-3.52973928713184,11.9,IE,0.5239286,1,1,3,1,Centro,2,0,7,1973: RU/Dinamarca/Irlanda,2012,1,131.875098495848,-8.533936000045998
Ireland,2015,1,1,NA,0,66.66666666666666,33.33333333333333,0,2,2,69.9,0,1,22.3440648007623,36.230941014999,-0.3309597833717685,89.7785248060747,-1.97269030848738,9.9,IE,0.4554974,0,1,5.2,1,Centro,2,0,7,1973: RU/Dinamarca/Irlanda,2012,1,123.341162495802,-33.562637689727296
Ireland,2016,1,1,2016-02-26T00:00:00Z,0,75.41,11.48,1,4,2,65.1,0,1,1.84654330705129,1.27009772657624,0.02012477359630823,87.7316643635759,-0.762310459653013,8.4,IE,0.4554974,0,1,1.3,1,Centro,4,1,7,1973: RU/Dinamarca/Irlanda,2012,1,89.7785248060747,-2.0468604424987973
Ireland,2017,1,1,NA,0,80,0,1,4,1,65.1,0,1,11.0986209423325,11.9042496390816,0.3621730382293497,76.7978040215303,-0.297315355908666,6.7,IE,0.8872654,0,1,0.7000000000000002,1,Centro,4,0,7,1973: RU/Dinamarca/Irlanda,2012,1,87.7316643635759,-10.933860342045605
Ireland,2018,1,1,NA,0,81.49771689497717,0,0,4,1,65.1,0,1,7.38724507638008,8.52605112661212,0.4711307137129125,74.6181949944209,0.0938472708830069,5.800000000000002,IE,0.8872654,0,1,-1.7,1,Centro,4,0,7,1973: RU/Dinamarca/Irlanda,2012,1,76.7978040215303,-2.179609027109393
Ireland,2019,1,1,NA,0,86.67,0,0,4,1,65.1,0,1,5.32926233269961,8.35662704204161,0.9378429611892812,69.0779153354305,0.409955910272895,5,IE,0.8872654,0,1,-5.300000000000001,1,Centro,4,0,7,1973: RU/Dinamarca/Irlanda,2012,1,74.6181949944209,-5.5402796589904
Ireland,2020,1,1,2020-02-08T00:00:00Z,20.546448087431695,62.695810564663034,10.273224043715848,2,2,2,62.7,0,1,6.20673938466093,5.52383559458151,-0.3261836512800405,71.3258548187856,-4.87018433149804,5.9,IE,0.8872654,1,1,-5.600000000000001,1,Centro,2,1,7,1973: RU/Dinamarca/Irlanda,2012,1,69.0779153354305,2.247939483355097
Ireland,2021,1,1,NA,40,40,20,0,2,2,62.7,0,1,15.7185541645592,17.0417540859193,2.340341134470455,63.098229716397,-1.40268464531381,6.2,IE,0.8872654,0,1,4.3,0,Derecha,2,0,7,1973: RU/Dinamarca/Irlanda,2012,1,71.3258548187856,-8.2276251023886
Ireland,2022,1,1,NA,40,40,20,1,2,2,62.7,0,1,8.66652116031042,16.1347737380641,7.829457364341088,45.3299413325746,1.65150420463632,4.5,IE,0.8867766,0,0,6.7,0,Derecha,2,0,7,1973: RU/Dinamarca/Irlanda,2012,1,63.098229716397,-17.7682883838224
Ireland,2023,1,1,NA,40,40,20,0,2,2,62.7,0,1,-5.66964784164001,-1.92598078566715,6.299424874191218,46.2006802365922,1.47719329688398,4.3,IE,0.8872654,0,0,-0.9,0,Derecha,2,0,7,1973: RU/Dinamarca/Irlanda,2012,1,45.3299413325746,0.8707389040175997
Italy,2000,1,1,NA,0,27.12,57.94,1,5,4,82.9,0,0,4.20553606685452,6.03526572721198,2.53768653889857,118.057039552957,-2.41824456509087,10.7,IT,-0.7420473,0,1,1.8,2,Izquierda,5,0,8,1958: fundadores,2012,0,NA,NA
Italy,2001,1,1,2001-05-13T00:00:00Z,40.24,15.91,24.51,1,3,2,81.2,0,0,1.85485692751956,4.97577661341401,2.78516548463358,117.038257292437,-3.1831179506364,9.7,IT,-0.1848223,1,1,2.5,0,Derecha,3,1,8,1958: fundadores,2012,0,118.057039552957,-1.0187822605199983
Italy,2002,1,1,NA,72,8,0,0,3,1,81.2,0,0,0.24566751164231,3.55976205495519,2.46532020412564,115.948069102569,-2.8825227967117,9.1,IT,-0.1848223,0,1,1.7,0,Derecha,3,0,8,1958: fundadores,2012,0,117.038257292437,-1.0901881898680017
Italy,2003,1,1,NA,72,8,0,0,3,1,81.2,0,0,0.148518661108554,3.32066832940687,2.67255892255893,113.646949231486,-3.22662973317823,8.8,IT,-0.1848223,1,1,0.8,0,Derecha,3,0,8,1958: fundadores,2012,0,115.948069102569,-2.3011198710829888
Italy,2004,1,1,NA,76,8,0,0,3,1,81.2,0,0,1.2506250862176,3.9176532245321,2.2067363530778,115.90638257895,-3.46887588627826,8.1,IT,-0.1848223,1,1,1.2,0,Derecha,3,0,8,1958: fundadores,2012,0,113.646949231486,2.2594333474639967
Italy,2005,1,1,NA,78.39,7.2,0,1,3,1,81.2,0,0,1.14435904629677,3.24919462699062,1.98529411764704,118.248843720889,-4.09256361075484,7.800000000000002,IT,-0.1848223,1,1,1.5,0,Derecha,3,0,8,1958: fundadores,2012,0,115.90638257895,2.3424611419389976
Italy,2006,1,1,2006-04-09T00:00:00Z,29.15,5.03,53.44,1,2,3,83.6,0,0,1.89306713033024,4.1448796826931,2.09084354722423,115.097817701981,-3.59709262302437,6.9,IT,-0.1848223,1,1,2.7,2,Izquierda,2,1,8,1958: fundadores,2012,0,118.248843720889,-3.1510260189079986
Italy,2007,1,1,NA,0,3.7,85.19,0,2,4,83.6,0,0,1.27847421049964,3.77706877757502,1.82973805855163,110.707799406708,-1.32526877015206,6.2,IT,-0.3347191,0,1,3.5,2,Izquierda,2,0,8,1958: fundadores,2012,0,115.097817701981,-4.390018295272995
Italy,2008,1,1,2008-04-13T00:00:00Z,62.07,4.25,29.79,1,2,2,80.5,0,0,-1.0615137350397,1.31738606189263,3.34783431057309,113.622739001112,-2.58365112674088,6.800000000000002,IT,-0.3493829,0,1,2.1,0,Derecha,2,1,8,1958: fundadores,2012,0,110.707799406708,2.9149395944039895
Italy,2009,1,1,NA,98.42,1.58,0,0,2,1,80.5,0,0,-5.3234823553759,-3.64443660948423,0.774768179599804,126.379030336126,-5.05687333195497,7.9,IT,-0.2939863,1,1,-3.1,0,Derecha,2,0,8,1958: fundadores,2012,0,113.622739001112,12.756291335013998
Italy,2010,1,1,NA,100,0,0,0,2,1,80.5,0,0,1.47887287815952,2.0870232212386,1.52551607240149,125.033316615762,-4.16366482154971,8.5,IT,-0.2646587,1,1,-1.6,0,Derecha,2,0,8,1958: fundadores,2012,0,126.379030336126,-1.3457137203639888
Italy,2011,1,1,NA,87.95,0,0,1,2,1,80.5,0,0,0.85538547158545,2.59757053073446,2.78063323594298,118.475867104206,-3.52077763304434,8.5,IT,-0.2467362,1,1,-1.3,0,Derecha,2,0,8,1958: fundadores,2012,0,125.033316615762,-6.557449511556001
Italy,2012,1,1,NA,0,0,0,0,7,1,80.5,0,0,-3.17416315424175,-1.52602793874358,3.04136253041363,137.123270272793,-2.98393723632321,10.9,IT,-0.2467362,0,1,-3.7,1,Centro,7,0,8,1958: fundadores,2012,1,118.475867104206,18.647403168587005
Italy,2013,1,1,2013-02-24T00:00:00Z,21.84,5.95,30.88,1,3,3,75.2,0,0,-1.82555376886604,-0.72053974068821,1.21999212908304,144.466652613846,-2.87328595613363,12.4,IT,-0.2174086,0,1,-4.9,2,Izquierda,3,1,8,1958: fundadores,2012,1,137.123270272793,7.343382341053001
Italy,2014,1,1,NA,7.03,23.82,62.12,1,3,4,75.2,0,0,0.0758005193983422,0.979428976648663,0.24105754276825,157.080835513717,-2.81507267585091,12.9,IT,2.079922,0,1,-4.5,2,Izquierda,3,0,8,1958: fundadores,2012,1,144.466652613846,12.614182899870997
Italy,2015,1,1,NA,0.580177276390008,24.544721998388397,68.99274778404512,0,2,4,75.2,0,0,0.745409523929524,1.53414042625575,0.0387867504460633,157.753307914443,-2.4595473848322,12,IT,2.101103,0,1,-3.7,2,Izquierda,2,0,8,1958: fundadores,2012,1,157.080835513717,0.6724724007260079
Italy,2016,1,1,NA,0,20.12,73.5,1,2,4,75.2,0,0,1.35425479432462,2.62045645644417,-0.094021401985132,154.689520503973,-2.40224994415689,11.7,IT,2.079922,0,1,-2.4,2,Izquierda,2,0,8,1958: fundadores,2012,1,157.753307914443,-3.063787410470013
Italy,2017,1,1,NA,0,18.8,70.67,0,2,4,75.2,0,0,1.68984782182173,2.40860773806217,1.22653316645809,151.545888520341,-2.50430386995541,11.3,IT,2.079922,0,1,-1.1,2,Izquierda,2,0,8,1958: fundadores,2012,1,154.689520503973,-3.143631983631991
